id,splitOnRecType,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,MeanRespOn,SEM,nodeid,leafid
8,"exc","intensity","2016/10/11","00152",4,"Cell4","keep",533,572,-91.3703105865899,15.9029778677748,9,8
9,"exc","image","2016/10/11","00152",5,"Cell4","keep",690,764,-109.480453872581,10.7323731045909,9,9
10,"exc","intensity","2016/10/11","00152",5,"Cell4","keep",690,764,-91.3685294352458,8.75253816736277,9,10
11,"exc","image","2016/10/11","00152",6,"Cell4","keep",1286,635,-719.413208204075,32.6670780756195,9,11
12,"exc","intensity","2016/10/11","00152",6,"Cell4","keep",1286,635,-728.75387289261,29.6412264961332,9,12
13,"exc","image","2016/10/11","00152",7,"Cell4","keep",1153,358,-78.7855786069458,8.44527271037154,9,13
14,"exc","intensity","2016/10/11","00152",7,"Cell4","keep",1153,358,-31.4198187909898,14.9175884607632,9,14
15,"exc","image","2016/10/11","00152",8,"Cell4","keep",1149,340,-340.183405838679,21.4171387375481,9,15
16,"exc","intensity","2016/10/11","00152",8,"Cell4","keep",1149,340,-310.686797150819,10.0239090298468,9,16
17,"exc","image","2016/10/11","00152",9,"Cell4","keep",1289,789,-257.916816911146,18.8995048873063,9,17
18,"exc","intensity","2016/10/11","00152",9,"Cell4","keep",1289,789,-238.260035308771,25.250397286242,9,18
19,"exc","image","2016/10/11","00152",10,"Cell4","keep",672,738,-233.798267609479,19.9902108293624,9,19
20,"exc","intensity","2016/10/11","00152",10,"Cell4","keep",672,738,-160.274858701524,16.2505847070327,9,20
21,"exc","image","2016/10/11","00152",11,"Cell4","keep",357,359,-312.315081942747,22.3602282292131,9,21
22,"exc","intensity","2016/10/11","00152",11,"Cell4","keep",357,359,-244.942625619429,12.1684415476091,9,22
23,"exc","image","2016/10/11","00152",12,"Cell4","keep",453,350,-80.1807288202426,18.5811195706337,9,23
24,"exc","intensity","2016/10/11","00152",12,"Cell4","keep",453,350,-103.284355014559,13.2560853401841,9,24
25,"exc","image","2016/10/11","00152",13,"Cell4","keep",1259,598,-334.610951194818,27.6158436528358,9,25
26,"exc","intensity","2016/10/11","00152",13,"Cell4","keep",1259,598,-257.875367456886,8.24720015162549,9,26
27,"exc","image","2016/10/11","00152",14,"Cell4","keep",1209,261,-397.648496746732,21.8129753839125,9,27
28,"exc","intensity","2016/10/11","00152",14,"Cell4","keep",1209,261,-391.749669235305,21.8245254949618,9,28
29,"exc","image","2016/10/11","00152",15,"Cell4","keep",1215,597,-24.0202267032202,15.0519140978258,9,29
30,"exc","intensity","2016/10/11","00152",15,"Cell4","keep",1215,597,27.1362918095161,8.76847923283982,9,30
31,"exc","image","2016/10/11","00152",16,"Cell4","keep",785,180,-192.518910189986,15.1045619653033,9,31
32,"exc","intensity","2016/10/11","00152",16,"Cell4","keep",785,180,-156.8184983288,19.1035157230677,9,32
33,"exc","image","2016/10/11","00152",17,"Cell4","keep",1285,697,-1054.56128713664,25.2073714467002,9,33
34,"exc","intensity","2016/10/11","00152",17,"Cell4","keep",1285,697,-1007.436261753,40.1618177338067,9,34
35,"exc","image","2016/10/11","00152",18,"Cell4","keep",1157,301,-119.080758743411,16.0500250634666,9,35
36,"exc","intensity","2016/10/11","00152",18,"Cell4","keep",1157,301,-147.742975767416,17.1867004782052,9,36
37,"exc","image","2016/10/11","00152",19,"Cell4","keep",1303,683,-1163.74694278077,32.5467292481911,9,37
38,"exc","intensity","2016/10/11","00152",19,"Cell4","keep",1303,683,-1161.27177547141,26.4193146698495,9,38
39,"exc","image","2016/10/11","00152",20,"Cell4","keep",1161,631,-187.795333618129,18.1735917528251,9,39
40,"exc","intensity","2016/10/11","00152",20,"Cell4","keep",1161,631,-179.699637699643,14.1549543427342,9,40
41,"exc","image","2016/10/11","00152",21,"Cell4","keep",1114,294,-229.899263168587,16.9365969691087,9,41
42,"exc","intensity","2016/10/11","00152",21,"Cell4","keep",1114,294,-190.210267854106,22.2758727327428,9,42
43,"exc","image","2016/10/11","00152",22,"Cell4","keep",708,741,-304.712254022912,14.7444448657204,9,43
44,"exc","intensity","2016/10/11","00152",22,"Cell4","keep",708,741,-379.985119154722,15.314855712045,9,44
45,"exc","image","2016/10/11","00152",23,"Cell4","keep",1208,520,-147.871786075041,19.2153876322642,9,45
46,"exc","intensity","2016/10/11","00152",23,"Cell4","keep",1208,520,-134.62859082703,5.63560708713442,9,46
47,"exc","image","2016/10/11","00152",24,"Cell4","keep",252,337,-119.101080347817,15.7637223772403,9,47
48,"exc","intensity","2016/10/11","00152",24,"Cell4","keep",252,337,-113.318873136333,16.8363154721513,9,48
49,"exc","image","2016/10/11","00152",25,"Cell4","keep",1187,597,-26.5280318113898,24.7107567812691,9,49
50,"exc","intensity","2016/10/11","00152",25,"Cell4","keep",1187,597,32.5403477239481,14.6912364919369,9,50
51,"exc","image","2016/10/11","00152",26,"Cell4","keep",377,669,-155.698358271005,9.25513215861614,9,51
52,"exc","intensity","2016/10/11","00152",26,"Cell4","keep",377,669,-119.565135946992,21.4302478649616,9,52
53,"exc","image","2016/10/11","00152",27,"Cell4","keep",695,724,-839.417088691154,12.8630240354151,9,53
54,"exc","intensity","2016/10/11","00152",27,"Cell4","keep",695,724,-754.706783775746,24.7258848619816,9,54
55,"exc","image","2016/10/11","00152",28,"Cell4","keep",1272,713,-54.4795011095193,35.5175376407685,9,55
56,"exc","intensity","2016/10/11","00152",28,"Cell4","keep",1272,713,44.6187884702407,16.3944896915048,9,56
57,"exc","image","2016/10/11","00152",29,"Cell4","keep",1158,497,-104.968029190121,24.6164652477122,9,57
58,"exc","intensity","2016/10/11","00152",29,"Cell4","keep",1158,497,41.6049177650256,13.207898622651,9,58
59,"exc","image","2016/10/11","00152",30,"Cell4","keep",1254,572,-153.075365053386,15.3156288264246,9,59
60,"exc","intensity","2016/10/11","00152",30,"Cell4","keep",1254,572,-69.0084891805973,11.0735948500738,9,60
1,"exc","image","2016/10/11","01151",1,"Cell5","keep",334,476,-107.684917972233,14.8883299935157,10,1
2,"exc","intensity","2016/10/11","01151",1,"Cell5","keep",334,476,-88.6061171547045,16.3573397412289,10,2
3,"exc","image","2016/10/11","01151",2,"Cell5","keep",1313,803,-116.782174994665,17.127948645478,10,3
4,"exc","intensity","2016/10/11","01151",2,"Cell5","keep",1313,803,-114.271604978232,10.9177552199012,10,4
5,"exc","image","2016/10/11","01151",3,"Cell5","keep",333,453,-55.0741645388952,14.1401188008178,10,5
6,"exc","intensity","2016/10/11","01151",3,"Cell5","keep",333,453,-16.3414809627283,4.86169802570827,10,6
7,"exc","image","2016/10/11","01151",4,"Cell5","keep",661,648,-31.4802059585547,12.9185120458009,10,7
8,"exc","intensity","2016/10/11","01151",4,"Cell5","keep",661,648,-30.4184671991848,11.8319065525196,10,8
9,"exc","image","2016/10/11","01151",5,"Cell5","keep",610,840,-14.5743615681571,10.8100893910043,10,9
10,"exc","intensity","2016/10/11","01151",5,"Cell5","keep",610,840,-45.3019797925441,12.1856883061043,10,10
11,"exc","image","2016/10/11","01151",6,"Cell5","keep",1104,435,-65.2613845996579,15.4093577248947,10,11
12,"exc","intensity","2016/10/11","01151",6,"Cell5","keep",1104,435,-30.7081703422194,9.62201775417172,10,12
13,"exc","image","2016/10/11","01151",7,"Cell5","keep",968,324,-160.565951258933,17.23870199542,10,13
14,"exc","intensity","2016/10/11","01151",7,"Cell5","keep",968,324,-57.9830390874596,14.3492159642294,10,14
15,"exc","image","2016/10/11","01151",8,"Cell5","keep",669,352,-67.2722491003598,12.9711906578698,10,15
16,"exc","intensity","2016/10/11","01151",8,"Cell5","keep",669,352,-51.1611185279582,7.67399814870352,10,16
17,"exc","image","2016/10/11","01151",9,"Cell5","keep",855,429,-66.4088186133754,7.9280678893858,10,17
18,"exc","intensity","2016/10/11","01151",9,"Cell5","keep",855,429,-46.1817421069132,7.77429086995043,10,18
19,"exc","image","2016/10/11","01151",10,"Cell5","keep",1292,330,-146.22662714562,12.772600316633,10,19
20,"exc","intensity","2016/10/11","01151",10,"Cell5","keep",1292,330,-42.8458933077601,7.90722643454777,10,20
21,"exc","image","2016/10/11","01151",11,"Cell5","keep",564,645,-68.1686946551479,12.668334201113,10,21
22,"exc","intensity","2016/10/11","01151",11,"Cell5","keep",564,645,-21.9085592677428,15.288314517249,10,22
23,"exc","image","2016/10/11","01151",12,"Cell5","keep",709,804,-122.977851708221,11.0664685052707,10,23
24,"exc","intensity","2016/10/11","01151",12,"Cell5","keep",709,804,-69.1378245599246,9.8482538101029,10,24
25,"exc","image","2016/10/11","01151",13,"Cell5","keep",1254,572,-186.436524853104,12.2347490329796,10,25
26,"exc","intensity","2016/10/11","01151",13,"Cell5","keep",1254,572,-167.011946144701,22.0012737881231,10,26
27,"exc","image","2016/10/11","01151",14,"Cell5","keep",1023,668,-115.97492791956,25.3782892886246,10,27
28,"exc","intensity","2016/10/11","01151",14,"Cell5","keep",1023,668,-7.36404217490151,4.19574750953943,10,28
29,"exc","image","2016/10/11","01151",15,"Cell5","keep",280,457,-149.940506305913,9.87631892486382,10,29
30,"exc","intensity","2016/10/11","01151",15,"Cell5","keep",280,457,-104.841368226057,17.9628651211214,10,30
31,"exc","image","2016/10/11","01151",16,"Cell5","keep",977,856,-137.433975828119,18.8021231007678,10,31
32,"exc","intensity","2016/10/11","01151",16,"Cell5","keep",977,856,-44.8404980677049,12.3710320365955,10,32
33,"exc","image","2016/10/11","01151",17,"Cell5","keep",949,295,-89.7225303911472,10.5995885691974,10,33
34,"exc","intensity","2016/10/11","01151",17,"Cell5","keep",949,295,-35.8018510095941,11.455191142819,10,34
35,"exc","image","2016/10/11","01151",18,"Cell5","keep",300,835,-131.358246940416,18.5212195704698,10,35
36,"exc","intensity","2016/10/11","01151",18,"Cell5","keep",300,835,-106.156623122971,16.8450980382086,10,36
37,"exc","image","2016/10/11","01151",19,"Cell5","keep",329,457,-75.7213474674193,10.9003563007237,10,37
38,"exc","intensity","2016/10/11","01151",19,"Cell5","keep",329,457,-78.1844788750149,17.0223230532962,10,38
39,"exc","image","2016/10/11","01151",20,"Cell5","keep",655,539,-105.34812337272,13.0129597241733,10,39
40,"exc","intensity","2016/10/11","01151",20,"Cell5","keep",655,539,-131.668255418529,12.0889304106752,10,40
41,"exc","image","2016/10/11","01151",21,"Cell5","keep",989,333,-380.563007860238,28.1937471759123,10,41
42,"exc","intensity","2016/10/11","01151",21,"Cell5","keep",989,333,-260.586204331493,25.7163353500924,10,42
43,"exc","image","2016/10/11","01151",22,"Cell5","keep",566,783,-31.1516122382551,14.025168297867,10,43
44,"exc","intensity","2016/10/11","01151",22,"Cell5","keep",566,783,-26.4481669228052,10.1996101212155,10,44
45,"exc","image","2016/10/11","01151",23,"Cell5","keep",283,325,-120.374804652666,18.0288114340559,10,45
46,"exc","intensity","2016/10/11","01151",23,"Cell5","keep",283,325,-62.3990056117534,16.4964556638282,10,46
47,"exc","image","2016/10/11","01151",24,"Cell5","keep",1018,310,-176.071032583755,23.2549253171537,10,47
48,"exc","intensity","2016/10/11","01151",24,"Cell5","keep",1018,310,-72.6901729923085,13.4534152931204,10,48
49,"exc","image","2016/10/11","01151",25,"Cell5","keep",388,596,-56.0189405064483,11.8438857898137,10,49
50,"exc","intensity","2016/10/11","01151",25,"Cell5","keep",388,596,-45.8792495247123,14.8031297440901,10,50
51,"exc","image","2016/10/11","01151",26,"Cell5","keep",999,252,-305.077708626789,21.8283466069371,10,51
52,"exc","intensity","2016/10/11","01151",26,"Cell5","keep",999,252,-232.203976302435,27.1723876097219,10,52
53,"exc","image","2016/10/11","01151",27,"Cell5","keep",972,743,-62.6760355048025,18.4837927293295,10,53
54,"exc","intensity","2016/10/11","01151",27,"Cell5","keep",972,743,-43.4708087575351,12.9483351678713,10,54
55,"exc","image","2016/10/11","01151",28,"Cell5","keep",241,685,-25.2062018505933,14.3911501808707,10,55
56,"exc","intensity","2016/10/11","01151",28,"Cell5","keep",241,685,-26.5213116182188,21.6765518710661,10,56
57,"exc","image","2016/10/11","01151",29,"Cell5","keep",1293,320,-97.7158790860856,14.1566324314924,10,57
58,"exc","intensity","2016/10/11","01151",29,"Cell5","keep",1293,320,-12.5775129563593,10.0751251284062,10,58
59,"exc","image","2016/10/11","01151",30,"Cell5","keep",977,297,-223.59662763646,23.1810693072148,10,59
60,"exc","intensity","2016/10/11","01151",30,"Cell5","keep",977,297,-66.8103807363466,13.7183928942408,10,60
1,"exc","image","2016/10/18","00152",1,"Cell2","keep",1241,648,-395.990714170418,20.6752254597103,11,1
2,"exc","intensity","2016/10/18","00152",1,"Cell2","keep",1241,648,-191.181229552086,2.19525745486284,11,2
3,"exc","image","2016/10/18","00152",2,"Cell2","keep",679,707,-95.8093550940357,1.04897219807713,11,3
4,"exc","intensity","2016/10/18","00152",2,"Cell2","keep",679,707,-3.98796973356455,5.25218879222282,11,4
5,"exc","image","2016/10/18","00152",3,"Cell2","keep",1287,606,-79.1768923564521,6.11676376552142,11,5
6,"exc","intensity","2016/10/18","00152",3,"Cell2","keep",1287,606,-46.3297551680225,11.754091882023,11,6
7,"exc","image","2016/10/18","00152",4,"Cell2","keep",533,572,-84.7872312805221,8.25945365177858,11,7
8,"exc","intensity","2016/10/18","00152",4,"Cell2","keep",533,572,-4.26195137464526,2.04091321141452,11,8
9,"exc","image","2016/10/18","00152",5,"Cell2","keep",690,764,-50.2797850007341,4.49929276532646,11,9
10,"exc","intensity","2016/10/18","00152",5,"Cell2","keep",690,764,-11.0442896804772,0.395823116121586,11,10
11,"exc","image","2016/10/18","00152",6,"Cell2","keep",1286,635,-250.82097807285,27.1805695041023,11,11
12,"exc","intensity","2016/10/18","00152",6,"Cell2","keep",1286,635,-182.60471870777,3.17355211372352,11,12
13,"exc","image","2016/10/18","00152",7,"Cell2","keep",1153,358,-58.1469973129052,1.44966732900052,11,13
14,"exc","intensity","2016/10/18","00152",7,"Cell2","keep",1153,358,-1.92940224590579,7.67350295307512,11,14
15,"exc","image","2016/10/18","00152",8,"Cell2","keep",1149,340,-138.297837847024,19.0427743616409,11,15
16,"exc","intensity","2016/10/18","00152",8,"Cell2","keep",1149,340,-40.6062712861955,0.874458422564469,11,16
17,"exc","image","2016/10/18","00152",9,"Cell2","keep",1289,789,-108.871375503627,7.7198688881497,11,17
18,"exc","intensity","2016/10/18","00152",9,"Cell2","keep",1289,789,-59.9634138653812,3.02575004317566,11,18
19,"exc","image","2016/10/18","00152",10,"Cell2","keep",672,738,-75.052606764752,1.4960693097928,11,19
20,"exc","intensity","2016/10/18","00152",10,"Cell2","keep",672,738,-11.0431879152138,1.99253067387287,11,20
21,"exc","image","2016/10/18","00152",11,"Cell2","keep",357,359,-86.9352336013789,2.77094615120973,11,21
22,"exc","intensity","2016/10/18","00152",11,"Cell2","keep",357,359,-60.3179411411945,5.67907454845079,11,22
23,"exc","image","2016/10/18","00152",12,"Cell2","keep",453,350,-70.5901423291276,4.36876121755646,11,23
24,"exc","intensity","2016/10/18","00152",12,"Cell2","keep",453,350,-7.88509951200002,2.02132555919807,11,24
25,"exc","image","2016/10/18","00152",13,"Cell2","keep",1259,598,-129.183076092483,2.62523904389997,11,25
26,"exc","intensity","2016/10/18","00152",13,"Cell2","keep",1259,598,-55.2192313795388,2.9503118228867,11,26
27,"exc","image","2016/10/18","00152",14,"Cell2","keep",1209,261,-129.347323872865,3.30313202758597,11,27
28,"exc","intensity","2016/10/18","00152",14,"Cell2","keep",1209,261,-107.807922044706,9.4326641199359,11,28
29,"exc","image","2016/10/18","00152",15,"Cell2","keep",1215,597,-73.0708266840634,16.7496044707368,11,29
30,"exc","intensity","2016/10/18","00152",15,"Cell2","keep",1215,597,-2.0967830675743,0.993736155974536,11,30
31,"exc","image","2016/10/18","00152",16,"Cell2","keep",785,180,-85.6408357784756,10.4619389440381,11,31
32,"exc","intensity","2016/10/18","00152",16,"Cell2","keep",785,180,-15.1989667539687,1.96197500056583,11,32
33,"exc","image","2016/10/18","00152",17,"Cell2","keep",1285,697,-483.716171006279,17.7459156111226,11,33
34,"exc","intensity","2016/10/18","00152",17,"Cell2","keep",1285,697,-294.171080267127,8.74744334855583,11,34
35,"exc","image","2016/10/18","00152",18,"Cell2","keep",1157,301,-40.8974311512121,1.17586989118994,11,35
36,"exc","intensity","2016/10/18","00152",18,"Cell2","keep",1157,301,-39.0029577212828,13.3478449359436,11,36
37,"exc","image","2016/10/18","00152",19,"Cell2","keep",1303,683,-435.276178792892,11.4921889073337,11,37
38,"exc","intensity","2016/10/18","00152",19,"Cell2","keep",1303,683,-391.564002405472,26.28597179179,11,38
39,"exc","image","2016/10/18","00152",20,"Cell2","keep",1161,631,-41.4096744960458,6.24819659844599,11,39
40,"exc","intensity","2016/10/18","00152",20,"Cell2","keep",1161,631,-22.987867849914,8.08937551393793,11,40
41,"exc","image","2016/10/18","00152",21,"Cell2","keep",1114,294,-56.9443879849335,4.99042734134389,11,41
42,"exc","intensity","2016/10/18","00152",21,"Cell2","keep",1114,294,-37.1033316376705,17.4083823771027,11,42
43,"exc","image","2016/10/18","00152",22,"Cell2","keep",708,741,-87.2711432328314,3.44981338127352,11,43
44,"exc","intensity","2016/10/18","00152",22,"Cell2","keep",708,741,-47.4529748301608,5.7781441384241,11,44
45,"exc","image","2016/10/18","00152",23,"Cell2","keep",1208,520,-76.8176717776516,13.9646433901865,11,45
46,"exc","intensity","2016/10/18","00152",23,"Cell2","keep",1208,520,-18.4154533953954,1.74846773176748,11,46
47,"exc","image","2016/10/18","00152",24,"Cell2","keep",252,337,-28.2839831501263,3.49721980973346,11,47
48,"exc","intensity","2016/10/18","00152",24,"Cell2","keep",252,337,-16.3282625572852,4.08093134756341,11,48
49,"exc","image","2016/10/18","00152",25,"Cell2","keep",1187,597,-32.8415884150406,3.32153965729712,11,49
50,"exc","intensity","2016/10/18","00152",25,"Cell2","keep",1187,597,-3.44825718702443,11.4096186535615,11,50
51,"exc","image","2016/10/18","00152",26,"Cell2","keep",377,669,-40.350799848819,12.6870576259028,11,51
52,"exc","intensity","2016/10/18","00152",26,"Cell2","keep",377,669,-8.54623958251076,7.27578252046337,11,52
53,"exc","image","2016/10/18","00152",27,"Cell2","keep",695,724,-263.007340575488,2.91609825954276,11,53
54,"exc","intensity","2016/10/18","00152",27,"Cell2","keep",695,724,-157.062378223452,9.60398001860629,11,54
55,"exc","image","2016/10/18","00152",28,"Cell2","keep",1272,713,-126.759265323436,10.34414663888,11,55
56,"exc","intensity","2016/10/18","00152",28,"Cell2","keep",1272,713,4.67710266970877,0.359478413512511,11,56
57,"exc","image","2016/10/18","00152",29,"Cell2","keep",1158,497,-135.421847153352,4.10672671009556,11,57
58,"exc","intensity","2016/10/18","00152",29,"Cell2","keep",1158,497,8.32791739069044,4.42641302701651,11,58
59,"exc","image","2016/10/18","00152",30,"Cell2","keep",1254,572,-128.458646182388,3.80066276131318,11,59
60,"exc","intensity","2016/10/18","00152",30,"Cell2","keep",1254,572,-12.262288992464,2.72095419315538,11,60
1,"exc","image","2016/10/18","01151",1,"Cell2","keep",334,476,-32.1110806322689,5.01940560319294,12,1
2,"exc","intensity","2016/10/18","01151",1,"Cell2","keep",334,476,-30.9490890434308,7.34320945164234,12,2
3,"exc","image","2016/10/18","01151",2,"Cell2","keep",1313,803,-91.8958794446298,8.60502494929746,12,3
4,"exc","intensity","2016/10/18","01151",2,"Cell2","keep",1313,803,-19.8544606231879,5.78756311070798,12,4
5,"exc","image","2016/10/18","01151",3,"Cell2","keep",333,453,-26.0652888065038,6.80797916169143,12,5
6,"exc","intensity","2016/10/18","01151",3,"Cell2","keep",333,453,-12.1754385518186,4.20650336626599,12,6
7,"exc","image","2016/10/18","01151",4,"Cell2","keep",661,648,-43.1631726448955,5.79611000682189,12,7
8,"exc","intensity","2016/10/18","01151",4,"Cell2","keep",661,648,-3.86718760078176,5.52804264263304,12,8
9,"exc","image","2016/10/18","01151",5,"Cell2","keep",610,840,-35.9472438152089,5.58029107155435,12,9
10,"exc","intensity","2016/10/18","01151",5,"Cell2","keep",610,840,0.00682690434605393,2.69453843807763,12,10
11,"exc","image","2016/10/18","01151",6,"Cell2","keep",1104,435,-43.2959132949698,2.93156961152843,12,11
12,"exc","intensity","2016/10/18","01151",6,"Cell2","keep",1104,435,-23.4205114244575,3.91732348397183,12,12
13,"exc","image","2016/10/18","01151",7,"Cell2","keep",968,324,-127.347516068674,20.0898527326991,12,13
14,"exc","intensity","2016/10/18","01151",7,"Cell2","keep",968,324,-32.9167526322496,4.31722713582919,12,14
15,"exc","image","2016/10/18","01151",8,"Cell2","keep",669,352,-43.4305896345751,3.3813670534334,12,15
16,"exc","intensity","2016/10/18","01151",8,"Cell2","keep",669,352,-9.21249463093092,4.27759844929283,12,16
17,"exc","image","2016/10/18","01151",9,"Cell2","keep",855,429,-37.1869312426126,4.3211856957517,12,17
18,"exc","intensity","2016/10/18","01151",9,"Cell2","keep",855,429,-21.8377167919828,4.82468699588886,12,18
