id,splitOnRecType,splitOnPatchLocation,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,equivalentIntensity,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
212,"exc","283  325","intensity","2016/11/22","01151",21,"Cell2","keep",283,325,0.191452796618253,0.182263333966988,-14.071633111165,0,17,212
213,"inh","610  840","image","2016/11/22","01151",21,"Cell2","keep",610,840,0.178305734199132,0.182263333966988,-21.3117070611711,0,17,213
214,"inh","610  840","intensity","2016/11/22","01151",21,"Cell2","keep",610,840,0.178305734199132,0.182263333966988,-12.4898059301353,0,17,214
215,"inh","566  783","image","2016/11/22","01151",22,"Cell2","keep",566,783,0.197116385795879,0.182263333966988,-39.0119283466065,0,17,215
216,"inh","566  783","intensity","2016/11/22","01151",22,"Cell2","keep",566,783,0.197116385795879,0.182263333966988,-157.484990700691,0,17,216
217,"exc","989  333","image","2016/11/22","01151",22,"Cell2","keep",989,333,0.247370301166901,0.182263333966988,-63.2714564700904,0,17,217
218,"exc","989  333","intensity","2016/11/22","01151",22,"Cell2","keep",989,333,0.247370301166901,0.182263333966988,-56.6349429904514,0,17,218
219,"inh","300  835","image","2016/11/22","01151",23,"Cell2","keep",300,835,0.21407477741205,0.182263333966988,-99.7546688119657,280.297842935378,17,219
220,"inh","300  835","intensity","2016/11/22","01151",23,"Cell2","keep",300,835,0.21407477741205,0.182263333966988,-141.002300432639,86.3078476996252,17,220
221,"exc","972  743","image","2016/11/22","01151",23,"Cell2","keep",972,743,0.208118568386678,0.182263333966988,-26.5462058381108,23.6848053736578,17,221
222,"exc","972  743","intensity","2016/11/22","01151",23,"Cell2","keep",972,743,0.208118568386678,0.182263333966988,-23.8884303166025,1.20071157770056,17,222
223,"exc","1313   803","image","2016/11/22","01151",24,"Cell2","keep",1313,803,0.19122191430484,0.182263333966988,-21.1631562837313,24.9145473713785,17,223
224,"exc","1313   803","intensity","2016/11/22","01151",24,"Cell2","keep",1313,803,0.19122191430484,0.182263333966988,-19.5785009965072,12.2647998506113,17,224
225,"inh","333  453","image","2016/11/22","01151",24,"Cell2","keep",333,453,0.187965050707265,0.182263333966988,-296.985145958867,328.231937757657,17,225
226,"inh","333  453","intensity","2016/11/22","01151",24,"Cell2","keep",333,453,0.187965050707265,0.182263333966988,-147.281522742307,47.2111736676334,17,226
227,"exc","241  685","image","2016/11/22","01151",25,"Cell2","keep",241,685,0.183884664537146,0.182263333966988,7.13418422568282,11.3972617369811,17,227
228,"exc","241  685","intensity","2016/11/22","01151",25,"Cell2","keep",241,685,0.183884664537146,0.182263333966988,-15.6560725268877,10.1578750421448,17,228
229,"inh","959  288","image","2016/11/22","01151",25,"Cell2","keep",959,288,0.198138908266661,0.182263333966988,143.928502540175,0,17,229
230,"inh","959  288","intensity","2016/11/22","01151",25,"Cell2","keep",959,288,0.198138908266661,0.182263333966988,-71.7632972969843,0,17,230
231,"inh","655  539","image","2016/11/22","01151",26,"Cell2","keep",655,539,0.219739982095702,0.182263333966988,-202.958111297469,0,17,231
232,"inh","655  539","intensity","2016/11/22","01151",26,"Cell2","keep",655,539,0.219739982095702,0.182263333966988,-108.900829400134,0,17,232
233,"exc","855  429","image","2016/11/22","01151",26,"Cell2","keep",855,429,0.197640542659565,0.182263333966988,-29.911204439743,0,17,233
234,"exc","855  429","intensity","2016/11/22","01151",26,"Cell2","keep",855,429,0.197640542659565,0.182263333966988,-10.8408490264065,0,17,234
235,"exc","610  840","image","2016/11/22","01151",27,"Cell2","keep",610,840,0.178305734199132,0.182263333966988,-18.8546769358788,9.16843873318401,17,235
236,"exc","610  840","intensity","2016/11/22","01151",27,"Cell2","keep",610,840,0.178305734199132,0.182263333966988,6.01966925091924,8.51256634669122,17,236
237,"inh","977  297","image","2016/11/22","01151",27,"Cell2","keep",977,297,0.215420860932386,0.182263333966988,-129.537977584131,116.243749794233,17,237
238,"inh","977  297","intensity","2016/11/22","01151",27,"Cell2","keep",977,297,0.215420860932386,0.182263333966988,-25.7647421836252,76.1917672778902,17,238
239,"inh","1023   668","image","2016/11/22","01151",28,"Cell2","keep",1023,668,0.184461134053855,0.182263333966988,129.244957504169,318.62270120917,17,239
240,"inh","1023   668","intensity","2016/11/22","01151",28,"Cell2","keep",1023,668,0.184461134053855,0.182263333966988,161.456287634735,212.781705129958,17,240
241,"exc","1046   804","image","2016/11/22","01151",28,"Cell2","keep",1046,804,0.197616229053137,0.182263333966988,-23.5288612944132,17.4839276374289,17,241
242,"exc","1046   804","intensity","2016/11/22","01151",28,"Cell2","keep",1046,804,0.197616229053137,0.182263333966988,-33.8926686401516,29.3018758643247,17,242
243,"exc","1042   668","image","2016/11/22","01151",29,"Cell2","keep",1042,668,0.243617200284609,0.182263333966988,-44.9946777544791,0,17,243
244,"exc","1042   668","intensity","2016/11/22","01151",29,"Cell2","keep",1042,668,0.243617200284609,0.182263333966988,-27.3129208210105,0,17,244
245,"inh","661  648","image","2016/11/22","01151",29,"Cell2","keep",661,648,0.180799346418599,0.182263333966988,-46.882831285238,0,17,245
246,"inh","661  648","intensity","2016/11/22","01151",29,"Cell2","keep",661,648,0.180799346418599,0.182263333966988,-89.763108399793,0,17,246
247,"exc","1292   330","image","2016/11/22","01151",30,"Cell2","keep",1292,330,0.193713311207776,0.182263333966988,-35.6145180577268,0,17,247
248,"exc","1292   330","intensity","2016/11/22","01151",30,"Cell2","keep",1292,330,0.193713311207776,0.182263333966988,-58.3480967825602,0,17,248
249,"inh","1304   307","image","2016/11/22","01151",30,"Cell2","keep",1304,307,0.18633658621887,0.182263333966988,80.685100709705,94.9933792324373,17,249
250,"inh","1304   307","intensity","2016/11/22","01151",30,"Cell2","keep",1304,307,0.18633658621887,0.182263333966988,-135.234731848071,71.239547322392,17,250
251,"exc","669  352","image","2016/11/22","01151",30,"Cell2","keep",669,352,0.189125215351419,0.182263333966988,-22.4319645490506,4.37230332267,17,251
252,"exc","669  352","intensity","2016/11/22","01151",30,"Cell2","keep",669,352,0.189125215351419,0.182263333966988,-18.5785871097444,18.1048586861404,17,252
1,"cell-attach","1241   648","image","2016/11/29","00152",1,"Cell1","keep",1241,648,0.331271534437081,0.199407172495471,5.00701105609118,4.99381746363319,18,1
2,"exc","1241   648","image","2016/11/29","00152",1,"Cell1","keep",1241,648,0.331271534437081,0.199407172495471,-190.484593131666,10.1866236335807,18,2
3,"inh","1241   648","image","2016/11/29","00152",1,"Cell1","keep",1241,648,0.331271534437081,0.199407172495471,-17.5664433292571,33.3872639750478,18,3
4,"cell-attach","1241   648","intensity","2016/11/29","00152",1,"Cell1","keep",1241,648,0.331271534437081,0.199407172495471,6.81118245410685,6.58946328975085,18,4
5,"exc","1241   648","intensity","2016/11/29","00152",1,"Cell1","keep",1241,648,0.331271534437081,0.199407172495471,-122.015532266931,9.07478938495678,18,5
6,"inh","1241   648","intensity","2016/11/29","00152",1,"Cell1","keep",1241,648,0.331271534437081,0.199407172495471,24.2304078587842,2.29572924253543,18,6
7,"cell-attach","679  707","image","2016/11/29","00152",2,"Cell1","keep",679,707,0.19774167415132,0.199407172495471,0.0129082591993052,0.0557323683731023,18,7
8,"exc","679  707","image","2016/11/29","00152",2,"Cell1","keep",679,707,0.19774167415132,0.199407172495471,-18.3090159004752,9.23413325753251,18,8
9,"inh","679  707","image","2016/11/29","00152",2,"Cell1","keep",679,707,0.19774167415132,0.199407172495471,270.229319993711,58.6590209605509,18,9
10,"cell-attach","679  707","intensity","2016/11/29","00152",2,"Cell1","keep",679,707,0.19774167415132,0.199407172495471,1.82641956470036,1.58606536077184,18,10
11,"exc","679  707","intensity","2016/11/29","00152",2,"Cell1","keep",679,707,0.19774167415132,0.199407172495471,-8.40908107468631,15.8281565618312,18,11
12,"inh","679  707","intensity","2016/11/29","00152",2,"Cell1","keep",679,707,0.19774167415132,0.199407172495471,2.95613785004519,49.2976412069658,18,12
13,"cell-attach","1287   606","image","2016/11/29","00152",3,"Cell1","keep",1287,606,0.258733986676393,0.199407172495471,-0.057030426971413,0.046749253181644,18,13
14,"exc","1287   606","image","2016/11/29","00152",3,"Cell1","keep",1287,606,0.258733986676393,0.199407172495471,-86.9237694723877,19.137525258374,18,14
15,"inh","1287   606","image","2016/11/29","00152",3,"Cell1","keep",1287,606,0.258733986676393,0.199407172495471,26.5498756666505,45.4524399408736,18,15
16,"cell-attach","1287   606","intensity","2016/11/29","00152",3,"Cell1","keep",1287,606,0.258733986676393,0.199407172495471,-0.13109237223979,0.0675168771931194,18,16
17,"exc","1287   606","intensity","2016/11/29","00152",3,"Cell1","keep",1287,606,0.258733986676393,0.199407172495471,-41.1957187430407,3.16803163375347,18,17
18,"inh","1287   606","intensity","2016/11/29","00152",3,"Cell1","keep",1287,606,0.258733986676393,0.199407172495471,46.0580583580318,57.3176303800365,18,18
19,"cell-attach","533  572","image","2016/11/29","00152",4,"Cell1","keep",533,572,0.208661824921738,0.199407172495471,0.10415933796602,0.0737569010935683,18,19
20,"exc","533  572","image","2016/11/29","00152",4,"Cell1","keep",533,572,0.208661824921738,0.199407172495471,-4.17383718761764,19.0295760325745,18,20
21,"inh","533  572","image","2016/11/29","00152",4,"Cell1","keep",533,572,0.208661824921738,0.199407172495471,301.735270937572,110.366588924967,18,21
22,"cell-attach","533  572","intensity","2016/11/29","00152",4,"Cell1","keep",533,572,0.208661824921738,0.199407172495471,1.64583684561651,1.6760588284704,18,22
23,"exc","533  572","intensity","2016/11/29","00152",4,"Cell1","keep",533,572,0.208661824921738,0.199407172495471,-6.03113152012316,16.7513341915575,18,23
24,"inh","533  572","intensity","2016/11/29","00152",4,"Cell1","keep",533,572,0.208661824921738,0.199407172495471,34.6029016509307,15.2405168693581,18,24
25,"cell-attach","690  764","image","2016/11/29","00152",5,"Cell1","keep",690,764,0.206601267973196,0.199407172495471,-0.0654856807333403,0.0912790891282949,18,25
26,"exc","690  764","image","2016/11/29","00152",5,"Cell1","keep",690,764,0.206601267973196,0.199407172495471,7.21302276662588,14.9376920177625,18,26
27,"inh","690  764","image","2016/11/29","00152",5,"Cell1","keep",690,764,0.206601267973196,0.199407172495471,143.8754632429,47.4094793380501,18,27
28,"cell-attach","690  764","intensity","2016/11/29","00152",5,"Cell1","keep",690,764,0.206601267973196,0.199407172495471,0.0126082378449995,0.0233684913376966,18,28
29,"exc","690  764","intensity","2016/11/29","00152",5,"Cell1","keep",690,764,0.206601267973196,0.199407172495471,21.7806816222553,17.7106654820476,18,29
30,"inh","690  764","intensity","2016/11/29","00152",5,"Cell1","keep",690,764,0.206601267973196,0.199407172495471,12.9906581138937,22.9906532465881,18,30
31,"cell-attach","1286   635","image","2016/11/29","00152",6,"Cell1","keep",1286,635,0.314531657700839,0.199407172495471,6.83315136197132,6.57941744871162,18,31
32,"exc","1286   635","image","2016/11/29","00152",6,"Cell1","keep",1286,635,0.314531657700839,0.199407172495471,-138.285256189192,13.6782882436069,18,32
33,"inh","1286   635","image","2016/11/29","00152",6,"Cell1","keep",1286,635,0.314531657700839,0.199407172495471,27.2305729948605,6.9010979765044,18,33
34,"cell-attach","1286   635","intensity","2016/11/29","00152",6,"Cell1","keep",1286,635,0.314531657700839,0.199407172495471,3.33880606637503,3.32892724161214,18,34
35,"exc","1286   635","intensity","2016/11/29","00152",6,"Cell1","keep",1286,635,0.314531657700839,0.199407172495471,-124.55069860036,11.0113797082329,18,35
36,"inh","1286   635","intensity","2016/11/29","00152",6,"Cell1","keep",1286,635,0.314531657700839,0.199407172495471,-10.2023119122924,33.7149367264099,18,36
37,"cell-attach","1153   358","image","2016/11/29","00152",7,"Cell1","keep",1153,358,0.206586160721383,0.199407172495471,-0.0542792763968509,0.104081262554888,18,37
38,"exc","1153   358","image","2016/11/29","00152",7,"Cell1","keep",1153,358,0.206586160721383,0.199407172495471,33.2054766946403,18.1782010364702,18,38
39,"inh","1153   358","image","2016/11/29","00152",7,"Cell1","keep",1153,358,0.206586160721383,0.199407172495471,115.712699660821,41.8354179627312,18,39
40,"cell-attach","1153   358","intensity","2016/11/29","00152",7,"Cell1","keep",1153,358,0.206586160721383,0.199407172495471,1.62357052315702,1.6962199566593,18,40
41,"exc","1153   358","intensity","2016/11/29","00152",7,"Cell1","keep",1153,358,0.206586160721383,0.199407172495471,-17.8715061950532,18.8720051042816,18,41
42,"inh","1153   358","intensity","2016/11/29","00152",7,"Cell1","keep",1153,358,0.206586160721383,0.199407172495471,0.654948652610729,28.3380417890833,18,42
43,"cell-attach","1149   340","image","2016/11/29","00152",8,"Cell1","keep",1149,340,0.236638539995109,0.199407172495471,1.58342764237103,1.70767360293125,18,43
44,"exc","1149   340","image","2016/11/29","00152",8,"Cell1","keep",1149,340,0.236638539995109,0.199407172495471,-26.0593594395653,19.3800368536895,18,44
45,"inh","1149   340","image","2016/11/29","00152",8,"Cell1","keep",1149,340,0.236638539995109,0.199407172495471,37.4208788777831,20.1869350587254,18,45
46,"cell-attach","1149   340","intensity","2016/11/29","00152",8,"Cell1","keep",1149,340,0.236638539995109,0.199407172495471,0.098562344243491,0.0550837810773651,18,46
47,"exc","1149   340","intensity","2016/11/29","00152",8,"Cell1","keep",1149,340,0.236638539995109,0.199407172495471,-8.97621247848411,28.2172242353688,18,47
48,"inh","1149   340","intensity","2016/11/29","00152",8,"Cell1","keep",1149,340,0.236638539995109,0.199407172495471,37.6118798643691,49.611551383435,18,48
49,"cell-attach","1289   789","image","2016/11/29","00152",9,"Cell1","keep",1289,789,0.265231313311559,0.199407172495471,-1.57777874703347,1.71126074032565,18,49
50,"exc","1289   789","image","2016/11/29","00152",9,"Cell1","keep",1289,789,0.265231313311559,0.199407172495471,-57.5236032977321,7.90462763077188,18,50
51,"inh","1289   789","image","2016/11/29","00152",9,"Cell1","keep",1289,789,0.265231313311559,0.199407172495471,38.6482639502787,7.8897062194375,18,51
52,"cell-attach","1289   789","intensity","2016/11/29","00152",9,"Cell1","keep",1289,789,0.265231313311559,0.199407172495471,-1.60869698956246,1.69751632812488,18,52
53,"exc","1289   789","intensity","2016/11/29","00152",9,"Cell1","keep",1289,789,0.265231313311559,0.199407172495471,-60.1407502954111,16.9103603984157,18,53
54,"inh","1289   789","intensity","2016/11/29","00152",9,"Cell1","keep",1289,789,0.265231313311559,0.199407172495471,17.5597790517338,32.3341133049324,18,54
55,"cell-attach","672  738","image","2016/11/29","00152",10,"Cell1","keep",672,738,0.219466482144697,0.199407172495471,-1.48561943145666,1.76022529535207,18,55
56,"exc","672  738","image","2016/11/29","00152",10,"Cell1","keep",672,738,0.219466482144697,0.199407172495471,-10.8652647718274,20.5526106409327,18,56
57,"inh","672  738","image","2016/11/29","00152",10,"Cell1","keep",672,738,0.219466482144697,0.199407172495471,306.557206717578,29.1378159269351,18,57
58,"cell-attach","672  738","intensity","2016/11/29","00152",10,"Cell1","keep",672,738,0.219466482144697,0.199407172495471,-0.00198205595135741,0.1362015264132,18,58
59,"exc","672  738","intensity","2016/11/29","00152",10,"Cell1","keep",672,738,0.219466482144697,0.199407172495471,-41.3781851372949,22.1728161346627,18,59
60,"inh","672  738","intensity","2016/11/29","00152",10,"Cell1","keep",672,738,0.219466482144697,0.199407172495471,11.0919997719195,33.9598380926952,18,60
61,"cell-attach","357  359","image","2016/11/29","00152",11,"Cell1","keep",357,359,0.251746857689307,0.199407172495471,3.40867007027708,3.2932412842599,18,61
62,"exc","357  359","image","2016/11/29","00152",11,"Cell1","keep",357,359,0.251746857689307,0.199407172495471,-22.37457388141,15.0881756662693,18,62
63,"inh","357  359","image","2016/11/29","00152",11,"Cell1","keep",357,359,0.251746857689307,0.199407172495471,3.60723004357947,33.7111872479818,18,63
64,"cell-attach","357  359","intensity","2016/11/29","00152",11,"Cell1","keep",357,359,0.251746857689307,0.199407172495471,-0.0155459037223173,0.0731041409957642,18,64
65,"exc","357  359","intensity","2016/11/29","00152",11,"Cell1","keep",357,359,0.251746857689307,0.199407172495471,-13.35742715288,24.7886991356652,18,65
66,"inh","357  359","intensity","2016/11/29","00152",11,"Cell1","keep",357,359,0.251746857689307,0.199407172495471,-9.00351733208404,50.1906029701815,18,66
67,"cell-attach","453  350","image","2016/11/29","00152",12,"Cell1","keep",453,350,0.205342182971267,0.199407172495471,0.165666120765545,0.0867861029313697,18,67
